ID,School,Count,Grade
96683,76,18,4
96684,11,29,2
96685,73,21,8
96686,22,34,4
96687,52,18,8
96688,81,42,12
96689,40,15,1
96690,72,23,1
96691,52,14,10
96692,27,46,12
96693,74,32,9
96694,27,47,10
96695,81,36,9
96696,39,19,3
96697,62,39,8
96698,51,23,3
96699,48,29,7
96700,56,26,10
96701,3,10,9
96702,89,22,2
96703,76,37,5
96704,28,19,12
96705,37,36,11
96706,25,41,11
96707,51,21,8
96708,83,42,8
96709,30,13,10
96710,15,29,4
96711,89,43,4
96712,53,28,4
96713,65,42,10
96714,55,38,6
96715,61,14,2
96716,71,21,1
96717,42,42,7
96718,16,10,2
96719,41,13,7
96720,56,32,12
96721,44,44,8
96722,24,33,4
96723,15,19,10
96724,96,24,9
96725,7,34,2
96726,98,21,7
96727,83,31,6
96728,13,11,1
96729,36,46,1
96730,15,36,9
96731,27,33,2
96732,72,48,8
96733,49,42,9
96734,16,24,6
96735,47,42,5
96736,70,25,6
96737,56,31,7
96738,37,17,10
96739,68,14,11
96740,53,14,7
96741,23,39,11
96742,83,33,7
96743,9,31,1
96744,17,23,6
96745,77,39,4
96746,39,50,8
96747,70,35,11
96748,40,32,7
96749,36,25,11
96750,8,39,10
96751,80,12,1
96752,54,15,11
96753,96,39,8
96754,53,12,9
96755,30,18,1
96756,97,22,4
96757,23,37,7
96758,62,18,3
96759,90,18,4
96760,77,40,6
96761,81,47,6
96762,10,33,10
96763,61,38,3
96764,16,45,1
96765,73,44,1
96766,26,26,6
96767,91,13,10
96768,54,47,4
96769,79,48,1
96770,58,31,5
96771,84,27,12
96772,60,24,9
96773,87,11,3
96774,50,33,9
96775,87,32,8
96776,54,23,9
96777,10,41,4
96778,31,38,10
96779,61,31,10
96780,21,32,3
96781,24,39,12
96782,38,18,3
96783,25,25,10
96784,37,27,7
96785,76,50,1
96786,93,21,3
96787,54,43,8
96788,56,20,9
96789,94,33,7
96790,48,27,9
96791,7,39,4
96792,8,20,11
96793,90,18,2
96794,85,43,9
96795,27,17,3
96796,54,42,1
96797,100,19,5
96798,32,38,12
96799,8,16,4
96800,74,35,1
96801,43,12,9
96802,32,41,7
96803,19,31,9
96804,88,35,4
96805,20,35,4
96806,27,46,3
96807,79,15,12
96808,14,49,5
96809,63,20,11
96810,58,45,1
96811,65,28,7
96812,86,35,12
96813,56,37,11
96814,17,10,11
96815,72,35,1
96816,5,12,8
96817,77,34,3
96818,47,18,5
96819,20,19,5
96820,88,18,9
96821,25,11,2
96822,39,20,9
96823,2,34,4
96824,67,45,5
96825,76,31,7
96826,61,43,6
96827,5,42,2
96828,51,30,10
96829,60,12,5
96830,83,43,10
96831,96,23,1
96832,1,37,11
96833,52,19,2
96834,49,21,6
96835,78,37,1
96836,38,10,2
96837,47,24,8
96838,56,35,8
96839,27,22,3
96840,49,15,7
96841,66,41,1
96842,2,47,10
96843,89,11,10
96844,40,48,11
96845,45,42,2
96846,59,28,6
96847,60,21,2
96848,4,28,10
96849,43,29,4
96850,71,24,3
96851,64,20,10
96852,36,49,12
96853,1,12,1
96854,1,12,11
96855,62,20,7
96856,48,15,8
96857,72,30,4
96858,87,30,6
96859,36,13,3
96860,100,42,5
96861,24,23,4
96862,43,24,2
96863,18,42,7
96864,84,32,11
96865,12,42,11
96866,29,37,2
96867,18,46,4
96868,13,46,5
96869,35,20,5
96870,1,37,12
96871,43,39,8
96872,10,12,5
96873,90,49,1
96874,9,49,6
96875,29,48,12
96876,77,28,12
96877,54,16,6
96878,9,25,12
96879,42,46,7
96880,72,20,3
96881,8,30,3
96882,92,17,12
96883,74,36,4
96884,89,26,8
96885,23,39,6
96886,8,24,7
96887,76,39,1
96888,3,38,12
96889,3,36,7
96890,75,31,7
96891,62,14,1
96892,45,20,5
96893,31,31,3
96894,84,47,4
96895,96,45,10
96896,60,10,7
96897,4,36,9
96898,27,46,1
96899,64,16,4
96900,15,47,2
96901,72,44,8
96902,9,40,2
96903,79,23,2
96904,37,29,11
96905,90,37,9
96906,41,40,6
96907,80,48,9
96908,27,44,5
96909,60,36,5
96910,92,35,7
96911,11,11,11
96912,7,45,12
96913,74,12,3
96914,23,24,3
96915,86,16,6
96916,24,16,4
96917,88,36,3
96918,87,40,11
96919,57,43,1
96920,53,20,3
96921,85,12,7
96922,19,31,9
96923,11,36,7
96924,84,48,11
96925,41,23,7
96926,73,32,12
96927,76,13,6
96928,56,11,8
96929,70,47,11
96930,66,38,4
96931,45,11,1
96932,44,23,5
96933,84,11,7
96934,37,45,5
96935,18,18,10
96936,25,33,7
96937,28,36,10
96938,99,13,4
96939,98,36,11
96940,66,22,1
96941,91,50,3
96942,27,22,5
96943,24,41,1
96944,77,27,7
96945,85,25,2
96946,65,11,6
96947,92,18,12
96948,61,31,4
96949,76,13,6
96950,67,34,7
96951,84,15,3
96952,52,11,5
96953,78,42,10
96954,57,18,3
96955,20,47,6
96956,11,32,5
96957,50,34,1
96958,8,46,1
96959,31,43,4
96960,77,35,5
96961,62,30,1
96962,58,34,11
96963,9,11,2
96964,98,26,3
96965,55,41,1
96966,62,18,3
96967,19,39,3
96968,15,49,6
96969,44,27,10
96970,4,15,10
96971,70,25,12
96972,22,24,7
96973,42,22,9
96974,16,28,1
96975,12,29,3
96976,81,31,3
96977,54,23,6
96978,51,15,1
96979,69,38,7
96980,72,10,5
96981,99,29,8
96982,97,23,6
96983,7,27,6
96984,95,17,8
96985,77,18,7
96986,97,27,1
96987,74,40,12
96988,38,36,8
96989,60,10,6
96990,25,37,6
96991,96,35,12
96992,93,38,5
96993,57,33,12
96994,98,48,8
96995,97,33,4
96996,16,43,6
96997,71,36,7
96998,15,33,3
96999,45,47,3
97000,16,46,10
97001,38,33,6
97002,31,15,10
97003,41,17,1
97004,90,38,10
97005,39,35,1
97006,69,35,5
97007,90,23,7
97008,52,26,6
97009,80,38,9
97010,83,38,1
97011,99,50,8
97012,60,20,7
97013,84,48,11
97014,51,44,7
97015,46,31,3
97016,90,29,11
97017,42,14,7
97018,71,30,11
97019,55,22,9
97020,11,35,2
97021,38,29,9
97022,93,19,10
97023,1,46,8
97024,22,14,5
97025,33,10,4
97026,63,28,10
97027,71,10,11
97028,19,22,3
97029,64,48,2
97030,11,49,2
97031,53,45,3
97032,9,37,9
97033,14,27,1
97034,65,13,12
97035,46,14,4
97036,24,49,10
97037,66,27,10
97038,39,19,4
97039,59,33,8
97040,70,41,10
97041,48,43,10
97042,69,26,10
97043,29,48,2
97044,61,12,10
97045,10,43,8
97046,92,26,1
97047,55,25,6
97048,48,39,10
97049,4,40,3
97050,21,39,2
97051,90,29,12
97052,94,48,6
97053,3,32,1
97054,93,27,4
97055,44,27,12
97056,66,37,12
97057,85,28,11
97058,80,15,4
97059,39,42,12
97060,12,42,9
97061,35,46,9
97062,29,28,5
97063,50,15,12
97064,48,23,1
97065,33,43,12
97066,59,37,4
97067,48,18,12
97068,28,11,3
97069,77,10,2
97070,54,49,11
97071,5,13,3
97072,67,16,3
97073,21,11,6
97074,12,25,4
97075,99,29,7
97076,98,14,12
97077,60,47,3
97078,8,34,2
97079,65,23,1
97080,82,29,3
97081,42,10,9
97082,86,26,10
97083,92,19,3
97084,79,11,8
97085,69,27,8
97086,35,35,8
97087,72,29,11
97088,34,26,11
97089,14,18,10
97090,43,46,9
97091,65,47,10
97092,15,13,3
97093,96,16,10
97094,7,19,3
97095,65,15,4
97096,6,41,11
97097,2,49,7
97098,79,35,1
97099,94,48,8
97100,18,45,7
97101,35,46,8
97102,50,34,1
97103,32,11,6
97104,11,24,11
97105,68,49,7
97106,96,16,10
97107,24,36,5
97108,12,26,6
97109,26,47,6
97110,7,37,3
97111,63,49,8
97112,7,18,9
97113,10,27,3
97114,52,49,6
97115,34,39,3
97116,28,27,8
97117,41,18,3
97118,62,17,6
97119,51,34,7
97120,86,31,3
97121,19,21,2
97122,77,35,8
97123,60,35,12
97124,19,11,4
97125,84,47,10
97126,63,38,3
97127,91,19,1
97128,1,30,9
97129,55,36,2
97130,56,29,4
97131,12,41,10
97132,29,35,4
97133,31,46,11
97134,93,39,11
97135,59,19,4
97136,82,13,6
97137,78,38,6
97138,20,14,4
97139,72,18,11
97140,77,10,3
97141,97,26,2
97142,10,41,1
97143,40,41,1
97144,94,18,8
97145,43,35,8
97146,80,10,5
97147,9,42,3
97148,93,17,2
97149,20,17,12
97150,79,36,9
97151,99,50,4
97152,68,25,7
97153,62,37,6
97154,26,12,10
97155,25,44,7
97156,66,41,2
97157,35,28,10
97158,92,15,3
97159,84,33,1
97160,38,19,8
97161,30,26,10
97162,61,18,1
97163,72,35,7
97164,44,11,6
97165,19,25,12
97166,57,20,4
97167,44,33,9
97168,65,24,4
97169,83,13,3
97170,57,13,8
97171,56,27,12
97172,55,13,3
97173,92,18,10
97174,77,13,12
97175,15,47,11
97176,23,47,2
97177,86,14,4
97178,91,32,11
97179,84,15,11
97180,54,29,4
97181,83,37,12
97182,66,42,11
97183,8,42,5
97184,17,46,2
97185,15,45,6
97186,2,11,11
97187,64,33,10
97188,66,39,6
97189,41,29,7
97190,33,30,6
97191,28,37,4
97192,85,13,11
97193,43,22,7
97194,20,17,5
97195,84,32,9
97196,20,22,10
97197,26,15,10
97198,43,19,1
97199,7,37,8
97200,49,50,10
97201,72,10,2
97202,41,47,4
97203,59,46,10
97204,17,10,12
97205,83,42,11
97206,3,29,10
97207,37,50,6
97208,100,19,6
97209,27,38,9
97210,63,38,7
97211,62,45,8
97212,28,17,2
97213,83,43,5
97214,74,10,2
97215,82,12,10
97216,100,32,11
97217,11,23,2
97218,33,10,10
97219,22,39,9
97220,25,16,11
97221,23,12,11
97222,11,48,4
97223,9,41,1
97224,50,28,2
97225,64,31,7
97226,29,14,10
97227,51,10,5
97228,33,35,12
97229,68,31,9
97230,23,13,10
97231,20,37,4
97232,87,49,2
97233,3,50,3
97234,75,37,2
97235,81,24,11
97236,56,33,4
97237,13,10,5
97238,70,23,12
97239,78,14,3
97240,64,30,9
97241,22,21,1
97242,44,14,9
97243,100,10,11
97244,44,12,6
97245,71,21,4
97246,64,23,6
97247,2,26,6
97248,33,35,12
97249,12,15,11
97250,34,40,10
97251,49,46,5
97252,65,21,1
97253,62,46,3
97254,1,45,8
97255,40,27,8
97256,25,15,7
97257,88,42,12
97258,49,44,2
97259,1,45,10
97260,10,39,9
97261,76,29,4
97262,61,11,12
97263,85,22,7
97264,79,35,3
97265,95,23,10
97266,21,25,7
97267,70,28,7
97268,44,30,5
97269,88,10,4
97270,5,29,8
97271,83,26,3
97272,82,47,1
97273,68,36,7
97274,40,18,5
97275,53,35,10
97276,10,49,7
97277,67,36,1
97278,73,47,4
97279,97,50,8
97280,84,23,10
97281,85,36,11
97282,25,24,12
97283,46,30,2
97284,97,40,9
97285,87,25,10
97286,69,37,8
97287,46,12,3
97288,19,34,11
97289,13,19,9
97290,66,25,4
97291,89,40,7
97292,84,11,4
97293,49,47,12
97294,83,14,12
97295,18,40,3
97296,21,44,10
97297,77,18,1
97298,5,28,12
97299,73,21,10
97300,79,25,2
97301,5,44,4
97302,11,40,8
97303,88,43,5
97304,13,19,11
97305,63,17,8
97306,50,21,11
97307,6,28,2
97308,87,16,2
97309,56,25,2
97310,97,33,4
97311,40,20,6
97312,96,47,2
97313,40,49,7
97314,19,13,5
97315,42,46,4
97316,95,31,1
97317,30,30,5
97318,70,10,7
97319,25,12,2
97320,10,16,1
97321,72,41,10
97322,30,26,11
97323,24,26,12
97324,20,27,2
97325,70,36,10
97326,56,39,7
97327,83,33,8
97328,7,41,10
97329,47,50,1
97330,83,26,1
97331,17,10,7
97332,49,22,5
97333,54,11,9
97334,64,42,4
97335,23,32,3
97336,27,17,6
97337,42,14,2
97338,16,29,1
97339,73,19,11
97340,38,31,3
97341,72,22,12
97342,22,30,6
97343,36,43,2
97344,59,32,1
97345,28,30,9
97346,50,27,6
97347,68,48,4
97348,20,12,1
97349,40,40,9
97350,34,24,2
97351,83,50,1
97352,95,45,7
97353,66,32,3
97354,18,23,8
97355,21,23,3
97356,60,33,6
97357,87,22,8
97358,7,21,6
97359,20,14,9
97360,83,10,11
97361,89,10,9
97362,76,34,5
97363,25,39,3
97364,31,20,5
97365,98,20,1
97366,38,44,7
97367,17,31,10
97368,17,47,1
97369,60,29,6
97370,100,43,2
97371,46,34,3
97372,94,48,6
97373,98,37,2
97374,90,14,2
97375,20,25,1
97376,24,17,3
97377,91,23,11
97378,5,10,7
97379,59,24,8
97380,93,43,11
97381,29,27,11
97382,29,14,6
97383,57,22,2
97384,34,15,4
97385,31,45,8
97386,24,19,3
97387,16,43,11
97388,83,38,3
97389,83,43,8
97390,12,48,9
97391,34,38,3
97392,72,24,7
97393,72,20,7
97394,60,26,9
97395,64,26,3
97396,84,10,7
97397,78,50,7
97398,7,36,7
97399,80,44,4
97400,30,26,4
97401,49,12,4
97402,37,16,1
97403,95,50,11
97404,94,16,11
97405,94,34,1
97406,11,16,8
97407,11,13,11
97408,75,43,10
97409,17,13,1
97410,34,32,12
97411,22,48,6
97412,6,23,1
97413,51,26,3
97414,91,18,8
97415,12,44,3
97416,57,14,12
97417,81,42,4
97418,7,13,5
97419,16,25,5
97420,19,26,9
97421,80,24,6
97422,61,17,8
97423,8,40,9
97424,33,17,10
97425,74,25,1
97426,80,45,11
97427,100,20,12
97428,87,15,3
97429,62,13,3
97430,73,32,7
97431,80,18,11
97432,21,47,11
97433,34,31,12
97434,51,36,10
97435,79,24,8
97436,27,13,2
97437,21,26,8
97438,81,50,12
97439,86,31,12
97440,15,39,2
97441,73,35,5
97442,81,25,3
97443,28,16,6
97444,15,26,9
97445,43,39,5
97446,86,36,5
97447,81,16,10
97448,45,38,7
97449,14,37,9
97450,74,46,10
97451,49,25,3
97452,54,18,6
97453,52,31,6
97454,15,25,4
97455,70,10,5
97456,92,15,8
97457,35,39,9
97458,87,42,2
97459,63,48,8
97460,79,35,7
97461,82,37,10
97462,61,14,11
97463,84,44,5
97464,56,49,7
97465,78,24,11
97466,53,25,7
97467,58,12,7
97468,95,30,4
97469,26,18,2
97470,46,24,1
97471,2,45,3
97472,9,10,2
97473,55,38,7
97474,47,32,2
97475,50,26,4
97476,65,38,3
97477,78,35,3
97478,7,45,9
97479,50,31,9
97480,11,38,4
97481,69,41,1
97482,94,47,4
97483,84,44,4
97484,36,11,11
97485,69,34,3
97486,34,43,1
97487,83,24,4
97488,56,45,9
97489,81,22,7
97490,56,23,6
97491,26,38,9
97492,77,24,12
97493,11,17,11
97494,62,20,6
97495,32,35,12
97496,90,11,4
97497,49,12,8
97498,5,22,12
97499,89,13,6
97500,94,43,6
97501,97,13,2
97502,46,17,1
97503,23,30,12
97504,86,41,7
97505,89,47,6
97506,27,23,5
97507,62,43,3
97508,11,44,2
97509,48,37,8
97510,16,14,5
97511,89,13,10
97512,17,14,11
97513,3,12,7
97514,64,19,12
97515,85,26,1
97516,53,33,9
97517,83,21,12
97518,86,16,4
97519,78,40,3
97520,91,32,6
97521,74,19,9
97522,24,16,11
97523,7,16,3
97524,29,14,4
97525,33,15,11
97526,71,11,2
97527,78,26,12
97528,6,35,3
97529,6,17,7
97530,28,34,8
97531,60,23,12
97532,23,21,12
97533,59,28,8
97534,32,45,4
97535,74,10,6
97536,2,46,10
97537,24,40,8
97538,69,22,4
97539,48,31,8
97540,97,24,7
97541,21,32,3
97542,5,45,11
97543,65,46,12
97544,15,13,12
97545,71,48,12
97546,19,18,7
97547,82,18,5
97548,14,18,8
97549,45,25,11
97550,71,42,2
97551,4,27,1
97552,53,49,7
97553,96,23,8
97554,100,11,9
97555,67,43,8
97556,41,11,3
97557,84,13,5
97558,18,34,1
97559,22,45,3
97560,11,38,8
97561,65,44,12
97562,33,35,2
97563,84,48,5
97564,90,13,12
97565,7,26,9
97566,5,13,4
97567,93,42,8
97568,17,45,7
97569,28,15,8
97570,36,38,4
97571,67,23,12
97572,1,50,2
97573,55,15,3
97574,48,37,4
97575,57,34,12
97576,82,17,8
97577,5,39,7
97578,20,17,8
97579,65,30,9
97580,8,35,2
97581,5,14,3
97582,5,17,8
97583,47,21,8
97584,94,43,4
97585,94,32,8
97586,46,13,12
97587,21,28,10
97588,45,32,9
97589,29,13,8
97590,84,28,1
97591,70,22,6
97592,21,49,4
97593,13,13,12
97594,53,15,6
97595,48,10,8
97596,82,40,6
97597,82,50,6
97598,25,18,2
97599,51,12,1
97600,65,40,9
97601,39,18,4
97602,70,35,12
97603,4,17,7
97604,77,21,1
97605,58,32,2
97606,93,50,6
97607,61,39,2
97608,51,13,1
97609,25,42,9
97610,7,38,3
97611,39,21,3
97612,93,15,10
97613,91,29,11
97614,25,49,12
97615,30,46,4
97616,27,47,12
97617,20,25,5
97618,68,17,2
97619,83,17,12
97620,6,47,4
97621,76,38,6
97622,70,28,8
97623,39,43,11
97624,77,23,5
97625,15,30,11
97626,51,42,4
97627,6,29,11
97628,12,15,4
97629,67,42,4
97630,49,13,10
97631,6,16,12
97632,27,16,9
97633,95,49,10
97634,87,50,12
97635,6,15,11
97636,96,47,1
97637,95,29,2
97638,45,16,9
97639,58,34,9
97640,67,35,3
97641,59,30,8
97642,83,36,1
97643,47,48,6
97644,57,34,10
97645,38,50,12
97646,22,49,4
97647,14,14,12
97648,84,44,6
97649,40,33,5
97650,28,33,11
97651,11,18,10
97652,70,42,8
97653,99,38,1
97654,78,23,5
97655,20,32,8
97656,82,21,1
97657,77,10,8
97658,1,38,11
97659,1,15,4
97660,65,28,5
97661,78,19,10
97662,85,34,11
97663,68,48,5
97664,47,38,5
97665,81,45,12
97666,72,26,3
97667,94,27,11
97668,76,14,9
97669,49,48,5
97670,41,15,12
97671,23,21,7
97672,61,35,6
97673,8,29,6
97674,44,44,11
97675,4,29,6
97676,90,18,12
97677,39,21,2
97678,81,27,7
97679,25,32,10
97680,51,35,6
97681,65,24,11
97682,91,19,11
97683,28,13,3
97684,6,35,4
97685,70,22,5
97686,92,24,4
97687,29,50,7
97688,34,24,11
97689,40,10,7
97690,87,28,2
97691,28,21,5
97692,60,30,6
97693,68,16,10
97694,28,18,10
97695,42,30,11
97696,40,26,4
97697,21,14,11
97698,75,41,11
97699,77,12,1
97700,90,22,2
97701,26,50,11
97702,29,40,9
97703,7,50,12
97704,91,27,4
97705,46,24,5
97706,50,32,3
97707,34,30,10
97708,12,39,11
97709,94,47,3
97710,86,28,2
97711,59,23,2
97712,79,26,1
97713,4,45,7
97714,51,10,4
97715,92,46,3
97716,73,49,4
97717,100,40,9
97718,87,21,1
97719,62,26,3
97720,65,30,1
97721,89,29,7
97722,16,17,6
97723,51,27,11
97724,28,32,12
97725,96,32,7
97726,77,13,12
97727,91,45,9
97728,45,17,1
97729,62,32,10
97730,16,31,2
97731,94,19,5
97732,6,22,3
97733,18,32,2
97734,56,29,10
97735,89,36,3
97736,45,45,3
97737,91,19,6
97738,16,28,2
97739,52,44,10
97740,35,20,9
97741,98,17,4
97742,67,12,3
97743,75,14,2
97744,83,43,8
97745,54,14,3
97746,96,21,1
97747,70,47,5
97748,73,23,5
97749,99,25,2
97750,71,42,9
97751,28,20,10
97752,98,34,10
97753,86,36,9
97754,37,40,4
97755,60,42,10
97756,15,28,1
97757,96,44,2
97758,89,21,6
97759,34,34,10
97760,34,26,12
97761,1,50,7
97762,49,20,12
97763,93,33,3
97764,83,20,1
97765,33,50,4
97766,81,26,1
97767,69,39,11
97768,98,11,5
97769,100,24,1
97770,20,47,12
97771,55,21,5
97772,41,11,12
97773,91,33,6
97774,35,33,4
97775,5,50,1
97776,96,43,7
97777,37,26,4
97778,78,23,9
97779,98,45,4
97780,52,35,8
97781,24,40,2
97782,33,30,1
97783,67,45,8
97784,100,31,7
97785,39,25,5
97786,83,20,11
97787,49,28,11
97788,45,31,2
97789,90,26,1
97790,93,37,7
97791,66,11,4
97792,17,43,5
97793,67,26,6
97794,53,44,6
97795,42,42,10
97796,88,39,1
97797,35,40,8
97798,98,19,9
97799,69,28,8
97800,43,42,4
97801,24,39,10
97802,21,10,10
97803,80,19,5
97804,67,23,1
97805,93,22,6
97806,65,23,1
97807,67,41,8
97808,96,10,2
97809,26,11,10
97810,25,16,8
97811,74,19,1
97812,86,28,3
97813,59,17,12
97814,69,19,3
97815,54,29,1
97816,47,21,2
97817,65,50,2
97818,16,50,9
97819,5,27,5
97820,24,42,8
97821,5,43,5
97822,100,32,11
97823,24,26,12
97824,22,45,12
97825,63,13,3
97826,75,10,1
97827,66,33,6
97828,100,34,6
97829,97,26,8
97830,89,48,9
97831,8,29,5
97832,6,50,3
97833,57,45,7
97834,82,21,2
97835,96,39,8
97836,92,19,5
97837,48,37,5
97838,99,36,5
97839,34,31,9
97840,85,29,5
97841,33,49,3
97842,1,16,7
97843,67,34,12
97844,45,11,6
97845,80,30,1
97846,100,49,4
97847,26,29,9
97848,12,39,6
97849,22,50,12
97850,2,32,4
97851,72,16,11
97852,5,22,1
97853,92,31,6
97854,22,46,9
97855,34,27,4
97856,18,19,7
97857,38,28,10
97858,8,31,9
97859,45,20,2
97860,64,37,1
97861,48,43,2
97862,21,15,8
97863,68,26,6
97864,26,23,7
97865,95,32,7
97866,52,19,10
97867,73,17,5
97868,75,50,11
97869,69,12,2
97870,1,28,8
97871,20,38,4
97872,40,48,11
97873,93,36,12
97874,39,47,2
97875,11,31,8
97876,26,32,3
97877,61,48,8
97878,32,44,7
97879,21,38,4
97880,89,26,3
97881,42,27,8
97882,32,19,10
97883,27,13,5
97884,77,22,8
97885,100,49,2
97886,84,14,7
97887,8,12,4
97888,28,28,7
97889,35,14,9
97890,90,12,9
97891,95,16,1
97892,76,21,6
97893,63,39,6
97894,69,12,9
97895,2,35,11
97896,18,38,3
97897,91,25,11
97898,42,18,7
97899,88,38,10
97900,28,42,3
97901,50,47,7
97902,51,23,7
97903,41,24,7
97904,93,44,11
97905,53,11,7
97906,63,22,9
97907,93,36,12
97908,68,25,6
97909,60,48,2
97910,46,24,9
97911,43,15,3
97912,32,27,11
97913,71,31,10
97914,12,38,7
97915,62,10,4
97916,24,42,11
97917,62,13,11
97918,57,45,11
97919,93,21,2
97920,63,16,9
97921,59,19,4
97922,15,49,5
97923,36,18,3
97924,100,36,9
97925,31,23,7
97926,94,21,4
97927,98,43,2
97928,99,15,7
97929,24,29,12
97930,61,17,6
97931,21,23,10
97932,64,26,4
97933,12,12,12
97934,62,42,5
97935,50,37,1
97936,40,47,12
97937,18,19,10
97938,84,50,12
97939,1,26,10
97940,94,12,11
97941,65,45,5
97942,23,13,7
97943,72,12,12
97944,61,15,1
97945,65,12,2
97946,46,25,4
97947,32,43,11
97948,33,16,2
97949,60,40,12
97950,36,18,5
97951,58,33,12
97952,68,39,4
97953,29,34,5
97954,31,49,6
97955,93,26,9
97956,29,14,11
97957,30,15,7
97958,60,37,5
97959,31,48,11
97960,12,28,5
97961,32,48,4
97962,3,34,3
97963,68,10,7
97964,21,49,11
97965,78,17,6
97966,22,11,8
97967,98,19,3
97968,99,48,12
97969,21,31,8
97970,32,13,1
97971,72,32,2
97972,7,29,5
97973,89,17,6
97974,80,32,9
97975,47,39,10
97976,80,44,5
97977,7,33,6
97978,20,35,7
97979,93,21,11
97980,44,22,4
97981,22,49,12
97982,25,50,9
97983,82,45,1
97984,69,48,4
97985,83,20,6
97986,3,11,6
97987,93,30,1
97988,93,23,11
97989,41,40,10
97990,97,48,1
97991,16,13,10
97992,14,27,9
97993,93,50,3
97994,76,21,12
97995,57,33,6
97996,37,48,8
97997,94,41,6
97998,60,39,6
97999,61,34,3
98000,48,47,9
98001,28,49,10
98002,76,16,11
98003,98,15,1
98004,74,10,8
98005,51,16,5
98006,40,44,7
98007,19,44,2
98008,10,23,8
98009,40,50,5
98010,63,45,2
98011,17,31,12
98012,36,30,10
98013,4,17,2
98014,49,19,8
98015,81,37,12
98016,84,27,1
98017,1,50,11
98018,10,33,8
98019,28,50,8
98020,71,19,6
98021,67,16,3
98022,83,21,10
98023,73,18,9
98024,34,30,8
98025,92,27,1
98026,77,36,8
98027,17,37,9
98028,75,25,5
98029,21,38,9
98030,88,42,2
98031,95,15,11
98032,69,18,3
98033,68,25,3
98034,77,23,11
98035,1,48,5
98036,97,46,9
98037,4,19,10
98038,100,24,7
98039,58,37,6
98040,84,44,6
98041,80,39,3
98042,60,36,12
98043,38,23,6
98044,40,12,9
98045,42,28,4
98046,28,50,4
98047,15,33,6
98048,99,33,1
98049,67,31,12
98050,40,48,12
98051,67,44,5
98052,28,14,3
98053,61,35,6
98054,38,36,8
98055,50,15,2
98056,52,33,11
98057,46,43,2
98058,60,10,6
98059,10,32,4
98060,87,41,10
98061,57,46,8
98062,49,32,4
98063,7,11,1
98064,23,46,8
98065,90,40,12
98066,45,36,6
98067,60,30,5
98068,10,14,9
98069,36,29,8
98070,6,24,7
98071,29,50,9
98072,76,33,9
98073,56,44,12
98074,21,43,11
98075,7,18,12
98076,46,13,7
98077,23,15,9
98078,40,39,10
98079,14,31,6
98080,3,14,8
98081,24,20,1
98082,32,22,11
98083,100,38,6
98084,4,37,8
98085,91,34,4
98086,3,36,9
98087,93,44,6
98088,85,22,2
98089,88,47,9
98090,89,31,1
98091,40,38,11
98092,56,39,4
98093,40,39,2
98094,20,46,10
98095,42,28,11
98096,37,24,7
98097,37,11,10
98098,91,11,2
98099,81,41,9
98100,57,29,10
98101,23,44,12
98102,23,43,9
98103,46,11,10
98104,20,46,4
98105,85,17,1
98106,10,46,3
98107,72,48,11
98108,22,26,7
98109,31,28,7
98110,95,30,4
98111,17,37,1
98112,28,32,11
98113,60,21,3
98114,99,38,4
98115,42,18,11
98116,55,39,12
98117,92,14,10
98118,60,30,7
98119,15,11,9
98120,87,42,7
98121,96,12,3
98122,41,18,8
98123,84,42,4
98124,88,15,11
98125,3,11,1
98126,30,46,1
98127,4,14,3
98128,65,50,1
98129,50,28,4
98130,30,13,12
98131,37,40,6
98132,77,25,9
98133,13,37,3
98134,32,29,12
98135,97,35,6
98136,92,20,8
98137,6,33,11
98138,99,28,1
98139,53,18,4
98140,12,35,8
98141,20,48,2
98142,5,26,7
98143,49,31,6
98144,12,37,1
98145,87,39,5
98146,34,32,7
98147,42,13,12
98148,59,24,9
98149,48,24,12
98150,50,35,8
98151,43,29,12
98152,33,41,11
98153,12,28,8
98154,40,41,4
98155,30,25,7
98156,76,40,11
98157,96,21,9
98158,36,27,4
98159,79,25,10
98160,81,34,5
98161,44,45,1
98162,59,21,10
98163,29,33,6
98164,32,50,11
98165,64,16,11
98166,17,34,3
98167,40,42,9
98168,79,22,7
98169,22,24,7
98170,5,48,3
98171,24,48,10
98172,1,35,9
98173,32,41,10
98174,80,17,5
98175,11,18,7
98176,60,13,11
98177,31,20,3
98178,87,27,9
98179,17,28,2
98180,29,40,10
98181,68,47,8
98182,7,41,4
98183,55,47,11
98184,34,20,3
98185,53,47,3
98186,35,25,3
98187,65,37,5
98188,42,12,8
98189,8,24,10
98190,19,43,12
98191,4,16,7
98192,89,32,7
98193,28,33,3
98194,66,47,1
98195,55,40,11
98196,57,29,8
98197,97,30,9
98198,9,13,1
98199,15,35,6
98200,22,17,8
98201,29,32,4
98202,26,22,4
98203,11,24,5
98204,51,27,1
98205,88,15,6
98206,7,12,5
98207,67,28,10
98208,98,23,11
98209,17,29,9
98210,90,11,4
98211,67,26,3
98212,59,41,12
98213,8,17,8
98214,69,18,1
98215,82,46,1
98216,83,43,8
98217,46,33,11
98218,25,16,2
98219,76,45,10
98220,22,34,5
98221,29,31,6
98222,58,47,2
98223,89,47,6
98224,83,16,9
98225,10,17,1
98226,46,34,9
98227,10,26,6
98228,72,11,7
98229,89,10,8
98230,91,22,1
98231,46,47,1
98232,41,33,6
98233,38,44,11
98234,14,31,8
98235,1,38,7
98236,49,37,6
